,Compound,Negative,Neutral,Positive,Time Stamp,Tweet Text,Tweets Ago,Twitter Handle,User
107,-0.12356944444444445,0.8055462962962963,0.1354351851851852,0.05900925925925926,Wed Sep 12 01:20:19 +0000 2018,"HEARTLESS: A gas station clerk collapsed from a medical issue, and three thieves robbed the store as he lay on the… https://t.co/WaItomxwTz",107,@CBSNews,CBSNews
108,-0.12243577981651377,0.8073302752293577,0.1341926605504587,0.05846788990825688,Wed Sep 12 00:59:49 +0000 2018,North Carolina's wild horses are expected to survive Hurricane Florence https://t.co/9195xsmAH7 https://t.co/QY8SdYVaOV,108,@CBSNews,CBSNews
109,-0.11560545454545455,0.8072181818181818,0.13297272727272727,0.059800000000000006,Wed Sep 12 00:29:46 +0000 2018,FACING JUSTICE: New facial recognition technology in airports is already catching imposters trying to illegally ent… https://t.co/CPvV5c0rwc,109,@CBSNews,CBSNews
110,-0.10996396396396398,0.8071351351351351,0.13177477477477476,0.06108108108108108,Wed Sep 12 00:09:41 +0000 2018,"Heroes of Flight 93 remembered at ""Tower of Voices"" memorial in Pennsylvania https://t.co/4k8fjrRPKI https://t.co/gDb5QVe3Cm",110,@CBSNews,CBSNews
111,-0.10359196428571428,0.8073928571428571,0.1305982142857143,0.062,Tue Sep 11 23:47:03 +0000 2018,Polls for the NH primary elections are now closed. Voters chose nominees for an open Congressional seat in one dist… https://t.co/r8fjrWVJhD,111,@CBSNews,CBSNews
112,-0.1050929203539823,0.8080088495575221,0.13053097345132744,0.06145132743362832,Tue Sep 11 23:30:01 +0000 2018,"President Trump postpones planned trip to Ireland, where he was expected to face widespread protests… https://t.co/CvXzURD0re",112,@CBSNews,CBSNews
113,-0.09721929824561402,0.8066315789473684,0.12938596491228072,0.06397368421052632,Tue Sep 11 23:10:28 +0000 2018,PROTECT YOUR PETS: Nine important tips for keeping your furry family members safe ahead of Hurricane Florence… https://t.co/lsfwcgte9y,113,@CBSNews,CBSNews
114,-0.10051913043478258,0.8043478260869564,0.13062608695652175,0.06501739130434783,Tue Sep 11 23:04:55 +0000 2018,A New Jersey couple is in legal jeopardy after their good news story turned into a criminal investigation.… https://t.co/EpWldM4yjH,114,@CBSNews,CBSNews
115,-0.09353534482758619,0.8033362068965516,0.12994827586206897,0.06671551724137932,Tue Sep 11 23:00:17 +0000 2018,"RT @CBSEveningNews: Facial recognition technology used at some TSA airport checkpoints has been touted as a success by security officials,…",115,@CBSNews,CBSNews
116,-0.09968119658119656,0.8024273504273504,0.13142735042735043,0.06614529914529915,Tue Sep 11 22:59:08 +0000 2018,"REMEMBERING 9/11: The nearly 3,000 people killed in the New York, Washington, D.C., and Shanksville, PA attacks are… https://t.co/FmwfJq6Z6e",116,@CBSNews,CBSNews
117,-0.10662118644067795,0.8009237288135592,0.13349152542372883,0.06558474576271187,Tue Sep 11 22:59:00 +0000 2018,"RT @CBSEveningNews: More than 2,200 American troops have been killed and over 31,000 Afghans have died since the war in Afghanistan began i…",117,@CBSNews,CBSNews
118,-0.10802100840336132,0.8017983193277309,0.13316806722689076,0.06503361344537816,Tue Sep 11 22:54:09 +0000 2018,"RT @CBSEveningNews: North Carolina’s governor warned residents on Tuesday not to ""bet your life on riding out a monster"" as Hurricane Flore…",118,@CBSNews,CBSNews
119,-0.10484416666666667,0.8014166666666666,0.13287500000000002,0.06571666666666667,Tue Sep 11 22:49:47 +0000 2018,"As Hurricane Florence bears down, one of South Carolina's largest counties has no shelters strong enough for it… https://t.co/ubvK8pkp6k",119,@CBSNews,CBSNews
120,-0.10397768595041323,0.8030578512396693,0.13177685950413226,0.06517355371900826,Wed Sep 12 03:24:04 +0000 2018,White House prepares executive order to sanction those meddling in U.S. elections https://t.co/MvCQENt95f https://t.co/yjFFrdeMOH,120,@CBSNews,CBSNews
121,-0.10555163934426229,0.8035573770491803,0.1318114754098361,0.06463934426229509,Wed Sep 12 03:18:04 +0000 2018,"Indictment likely for couple accused of taking donations from homeless man, lawyer says https://t.co/hIE7kiTl1U https://t.co/vY3CusUVRh",121,@CBSNews,CBSNews
122,-0.10956666666666666,0.8030487804878048,0.13284552845528458,0.06411382113821139,Wed Sep 12 03:03:04 +0000 2018,"Georgia university cuts ties with Nike over Kaepernick ad; says he's ""mocking our troops"" https://t.co/IUgZMLh6RG https://t.co/BuhTi3ss4j",122,@CBSNews,CBSNews
123,-0.10430967741935485,0.8014193548387096,0.13261290322580646,0.06597580645161291,Wed Sep 12 02:25:28 +0000 2018,Proactive response by Dallas leaders helps stymie large-scale protests over man's shooting death… https://t.co/32jncbChmg,123,@CBSNews,CBSNews
124,-0.1034752,0.8030079999999999,0.13155200000000003,0.065448,Wed Sep 12 02:04:54 +0000 2018,"“It was a reminder that even in the era of Trump, there are other forces at work,” says Michael Graham on Chris Pap… https://t.co/eSH9hOY87O",124,@CBSNews,CBSNews
125,-0.09611428571428572,0.802111111111111,0.13050793650793652,0.0673888888888889,Wed Sep 12 01:43:43 +0000 2018,Molly Kelly wins the NH Democratic nomination for governor. She will face Republican incumbent Gov. Chris Sununu in… https://t.co/vvGGUbZNy2,125,@CBSNews,CBSNews
126,-0.09901732283464568,0.8005748031496062,0.13155905511811025,0.06786614173228347,Wed Sep 12 01:39:39 +0000 2018,NEVER FORGET: Visitors of the 9/11 memorial in New York City honored the victims of the attacks by lining the edges… https://t.co/uGTGzpzSLs,126,@CBSNews,CBSNews
127,-0.10490859375000001,0.7993671875,0.133296875,0.0673359375,Wed Sep 12 01:20:19 +0000 2018,"HEARTLESS: A gas station clerk collapsed from a medical issue, and three thieves robbed the store as he lay on the… https://t.co/WaItomxwTz",127,@CBSNews,CBSNews
128,-0.1040953488372093,0.800922480620155,0.13226356589147287,0.06681395348837209,Wed Sep 12 00:59:49 +0000 2018,North Carolina's wild horses are expected to survive Hurricane Florence https://t.co/9195xsmAH7 https://t.co/QY8SdYVaOV,128,@CBSNews,CBSNews
129,-0.09845692307692308,0.8008769230769232,0.13124615384615385,0.06787692307692307,Wed Sep 12 00:29:46 +0000 2018,FACING JUSTICE: New facial recognition technology in airports is already catching imposters trying to illegally ent… https://t.co/CPvV5c0rwc,129,@CBSNews,CBSNews
130,-0.09380763358778627,0.8008549618320611,0.13024427480916032,0.06890076335877862,Wed Sep 12 00:09:41 +0000 2018,"Heroes of Flight 93 remembered at ""Tower of Voices"" memorial in Pennsylvania https://t.co/4k8fjrRPKI https://t.co/gDb5QVe3Cm",130,@CBSNews,CBSNews
131,-0.08852348484848485,0.8011212121212121,0.12925757575757577,0.06962121212121211,Tue Sep 11 23:47:03 +0000 2018,Polls for the NH primary elections are now closed. Voters chose nominees for an open Congressional seat in one dist… https://t.co/r8fjrWVJhD,131,@CBSNews,CBSNews
132,-0.08991203007518798,0.8016917293233082,0.1292105263157895,0.06909774436090226,Tue Sep 11 23:30:01 +0000 2018,"President Trump postpones planned trip to Ireland, where he was expected to face widespread protests… https://t.co/CvXzURD0re",132,@CBSNews,CBSNews
133,-0.0833268656716418,0.8005671641791046,0.12824626865671643,0.07118656716417911,Tue Sep 11 23:10:28 +0000 2018,PROTECT YOUR PETS: Nine important tips for keeping your furry family members safe ahead of Hurricane Florence… https://t.co/lsfwcgte9y,133,@CBSNews,CBSNews
134,-0.08624074074074074,0.7986666666666667,0.12931111111111113,0.07202222222222221,Tue Sep 11 23:04:55 +0000 2018,A New Jersey couple is in legal jeopardy after their good news story turned into a criminal investigation.… https://t.co/EpWldM4yjH,134,@CBSNews,CBSNews
135,-0.0803889705882353,0.7978455882352942,0.12874264705882354,0.07341911764705882,Tue Sep 11 23:00:17 +0000 2018,"RT @CBSEveningNews: Facial recognition technology used at some TSA airport checkpoints has been touted as a success by security officials,…",135,@CBSNews,CBSNews
136,-0.08573357664233576,0.7971094890510949,0.13001459854014602,0.07288321167883212,Tue Sep 11 22:59:08 +0000 2018,"REMEMBERING 9/11: The nearly 3,000 people killed in the New York, Washington, D.C., and Shanksville, PA attacks are… https://t.co/FmwfJq6Z6e",136,@CBSNews,CBSNews
137,-0.09176884057971015,0.7958623188405798,0.1317898550724638,0.07235507246376811,Tue Sep 11 22:59:00 +0000 2018,"RT @CBSEveningNews: More than 2,200 American troops have been killed and over 31,000 Afghans have died since the war in Afghanistan began i…",137,@CBSNews,CBSNews
138,-0.09307410071942446,0.7966474820143885,0.13152517985611514,0.07183453237410072,Tue Sep 11 22:54:09 +0000 2018,"RT @CBSEveningNews: North Carolina’s governor warned residents on Tuesday not to ""bet your life on riding out a monster"" as Hurricane Flore…",138,@CBSNews,CBSNews
139,-0.09045785714285715,0.7963571428571429,0.1312857142857143,0.07237142857142859,Tue Sep 11 22:49:47 +0000 2018,"As Hurricane Florence bears down, one of South Carolina's largest counties has no shelters strong enough for it… https://t.co/ubvK8pkp6k",139,@CBSNews,CBSNews
140,-0.08981631205673758,0.7978014184397164,0.13035460992907802,0.0718581560283688,Wed Sep 12 03:24:04 +0000 2018,White House prepares executive order to sanction those meddling in U.S. elections https://t.co/MvCQENt95f https://t.co/yjFFrdeMOH,140,@CBSNews,CBSNews
141,-0.09126830985915493,0.798267605633803,0.13039436619718314,0.07135211267605635,Wed Sep 12 03:18:04 +0000 2018,"Indictment likely for couple accused of taking donations from homeless man, lawyer says https://t.co/hIE7kiTl1U https://t.co/vY3CusUVRh",141,@CBSNews,CBSNews
142,-0.09482167832167832,0.7978671328671328,0.13129370629370635,0.07085314685314686,Wed Sep 12 03:03:04 +0000 2018,"Georgia university cuts ties with Nike over Kaepernick ad; says he's ""mocking our troops"" https://t.co/IUgZMLh6RG https://t.co/BuhTi3ss4j",142,@CBSNews,CBSNews
143,-0.09039722222222224,0.7965,0.1311041666666667,0.07240972222222222,Wed Sep 12 02:25:28 +0000 2018,Proactive response by Dallas leaders helps stymie large-scale protests over man's shooting death… https://t.co/32jncbChmg,143,@CBSNews,CBSNews
144,-0.0897737931034483,0.797903448275862,0.1302,0.07191034482758621,Wed Sep 12 02:04:54 +0000 2018,"“It was a reminder that even in the era of Trump, there are other forces at work,” says Michael Graham on Chris Pap… https://t.co/eSH9hOY87O",144,@CBSNews,CBSNews
145,-0.08351506849315068,0.7971643835616438,0.1293082191780822,0.07354109589041095,Wed Sep 12 01:43:43 +0000 2018,Molly Kelly wins the NH Democratic nomination for governor. She will face Republican incumbent Gov. Chris Sununu in… https://t.co/vvGGUbZNy2,145,@CBSNews,CBSNews
146,-0.08610884353741498,0.7958707482993197,0.13022448979591839,0.07391156462585033,Wed Sep 12 01:39:39 +0000 2018,NEVER FORGET: Visitors of the 9/11 memorial in New York City honored the victims of the attacks by lining the edges… https://t.co/uGTGzpzSLs,146,@CBSNews,CBSNews
147,-0.09129121621621623,0.7948581081081081,0.13173648648648648,0.07341216216216215,Wed Sep 12 01:20:19 +0000 2018,"HEARTLESS: A gas station clerk collapsed from a medical issue, and three thieves robbed the store as he lay on the… https://t.co/WaItomxwTz",147,@CBSNews,CBSNews
148,-0.0906785234899329,0.796234899328859,0.1308523489932886,0.07291946308724831,Wed Sep 12 00:59:49 +0000 2018,North Carolina's wild horses are expected to survive Hurricane Florence https://t.co/9195xsmAH7 https://t.co/QY8SdYVaOV,148,@CBSNews,CBSNews
149,-0.08588133333333334,0.7962266666666666,0.12998,0.0738,Wed Sep 12 00:29:46 +0000 2018,FACING JUSTICE: New facial recognition technology in airports is already catching imposters trying to illegally ent… https://t.co/CPvV5c0rwc,149,@CBSNews,CBSNews
150,-0.08193112582781457,0.7962384105960265,0.12911920529801324,0.07464900662251654,Wed Sep 12 00:09:41 +0000 2018,"Heroes of Flight 93 remembered at ""Tower of Voices"" memorial in Pennsylvania https://t.co/4k8fjrRPKI https://t.co/gDb5QVe3Cm",150,@CBSNews,CBSNews
151,-0.0774203947368421,0.7965,0.1282697368421053,0.07523684210526316,Tue Sep 11 23:47:03 +0000 2018,Polls for the NH primary elections are now closed. Voters chose nominees for an open Congressional seat in one dist… https://t.co/r8fjrWVJhD,151,@CBSNews,CBSNews
152,-0.0787,0.7970261437908497,0.1282352941176471,0.07474509803921568,Tue Sep 11 23:30:01 +0000 2018,"President Trump postpones planned trip to Ireland, where he was expected to face widespread protests… https://t.co/CvXzURD0re",152,@CBSNews,CBSNews
153,-0.07304285714285716,0.796077922077922,0.12740259740259743,0.07652597402597403,Tue Sep 11 23:10:28 +0000 2018,PROTECT YOUR PETS: Nine important tips for keeping your furry family members safe ahead of Hurricane Florence… https://t.co/lsfwcgte9y,153,@CBSNews,CBSNews
154,-0.07564709677419357,0.7944516129032259,0.12833548387096777,0.07721935483870969,Tue Sep 11 23:04:55 +0000 2018,A New Jersey couple is in legal jeopardy after their good news story turned into a criminal investigation.… https://t.co/EpWldM4yjH,154,@CBSNews,CBSNews
155,-0.07061346153846156,0.7937628205128205,0.12784615384615386,0.07840384615384617,Tue Sep 11 23:00:17 +0000 2018,"RT @CBSEveningNews: Facial recognition technology used at some TSA airport checkpoints has been touted as a success by security officials,…",155,@CBSNews,CBSNews
156,-0.07533949044585989,0.7931464968152866,0.12896178343949047,0.07790445859872612,Tue Sep 11 22:59:08 +0000 2018,"REMEMBERING 9/11: The nearly 3,000 people killed in the New York, Washington, D.C., and Shanksville, PA attacks are… https://t.co/FmwfJq6Z6e",156,@CBSNews,CBSNews
157,-0.08067658227848103,0.7920822784810126,0.13051898734177217,0.0774113924050633,Tue Sep 11 22:59:00 +0000 2018,"RT @CBSEveningNews: More than 2,200 American troops have been killed and over 31,000 Afghans have died since the war in Afghanistan began i…",157,@CBSNews,CBSNews
158,-0.08188742138364782,0.7927924528301887,0.13029559748427677,0.0769245283018868,Tue Sep 11 22:54:09 +0000 2018,"RT @CBSEveningNews: North Carolina’s governor warned residents on Tuesday not to ""bet your life on riding out a monster"" as Hurricane Flore…",158,@CBSNews,CBSNews
159,-0.079668125,0.7925625000000001,0.13009375,0.0773625,Tue Sep 11 22:49:47 +0000 2018,"As Hurricane Florence bears down, one of South Carolina's largest counties has no shelters strong enough for it… https://t.co/ubvK8pkp6k",159,@CBSNews,CBSNews
160,-0.07917329192546584,0.7938509316770187,0.12928571428571428,0.07688198757763975,Wed Sep 12 03:24:04 +0000 2018,White House prepares executive order to sanction those meddling in U.S. elections https://t.co/MvCQENt95f https://t.co/yjFFrdeMOH,160,@CBSNews,CBSNews
161,-0.08051172839506172,0.794283950617284,0.12932716049382717,0.07640740740740741,Wed Sep 12 03:18:04 +0000 2018,"Indictment likely for couple accused of taking donations from homeless man, lawyer says https://t.co/hIE7kiTl1U https://t.co/vY3CusUVRh",161,@CBSNews,CBSNews
162,-0.08369509202453987,0.793957055214724,0.13012269938650306,0.07593865030674847,Wed Sep 12 03:03:04 +0000 2018,"Georgia university cuts ties with Nike over Kaepernick ad; says he's ""mocking our troops"" https://t.co/IUgZMLh6RG https://t.co/BuhTi3ss4j",162,@CBSNews,CBSNews
163,-0.0798780487804878,0.7927804878048782,0.12996341463414635,0.07727439024390244,Wed Sep 12 02:25:28 +0000 2018,Proactive response by Dallas leaders helps stymie large-scale protests over man's shooting death… https://t.co/32jncbChmg,163,@CBSNews,CBSNews
164,-0.07939393939393939,0.7940363636363638,0.12917575757575758,0.0768060606060606,Wed Sep 12 02:04:54 +0000 2018,"“It was a reminder that even in the era of Trump, there are other forces at work,” says Michael Graham on Chris Pap… https://t.co/eSH9hOY87O",164,@CBSNews,CBSNews
165,-0.07395180722891566,0.793409638554217,0.1283975903614458,0.07821084337349397,Wed Sep 12 01:43:43 +0000 2018,Molly Kelly wins the NH Democratic nomination for governor. She will face Republican incumbent Gov. Chris Sununu in… https://t.co/vvGGUbZNy2,165,@CBSNews,CBSNews
166,-0.07629221556886227,0.7922934131736526,0.12920958083832335,0.07850898203592815,Wed Sep 12 01:39:39 +0000 2018,NEVER FORGET: Visitors of the 9/11 memorial in New York City honored the victims of the attacks by lining the edges… https://t.co/uGTGzpzSLs,166,@CBSNews,CBSNews
167,-0.08091607142857142,0.791422619047619,0.13054761904761905,0.07804166666666666,Wed Sep 12 01:20:19 +0000 2018,"HEARTLESS: A gas station clerk collapsed from a medical issue, and three thieves robbed the store as he lay on the… https://t.co/WaItomxwTz",167,@CBSNews,CBSNews
168,-0.08043727810650887,0.7926568047337278,0.12977514792899408,0.07757988165680473,Wed Sep 12 00:59:49 +0000 2018,North Carolina's wild horses are expected to survive Hurricane Florence https://t.co/9195xsmAH7 https://t.co/QY8SdYVaOV,168,@CBSNews,CBSNews
169,-0.07626470588235294,0.7926705882352942,0.12901176470588235,0.07832941176470587,Wed Sep 12 00:29:46 +0000 2018,FACING JUSTICE: New facial recognition technology in airports is already catching imposters trying to illegally ent… https://t.co/CPvV5c0rwc,169,@CBSNews,CBSNews
170,-0.0728327485380117,0.792701754385965,0.1282573099415205,0.07905263157894736,Wed Sep 12 00:09:41 +0000 2018,"Heroes of Flight 93 remembered at ""Tower of Voices"" memorial in Pennsylvania https://t.co/4k8fjrRPKI https://t.co/gDb5QVe3Cm",170,@CBSNews,CBSNews
171,-0.06889941860465117,0.792953488372093,0.12751162790697676,0.07954651162790696,Tue Sep 11 23:47:03 +0000 2018,Polls for the NH primary elections are now closed. Voters chose nominees for an open Congressional seat in one dist… https://t.co/r8fjrWVJhD,171,@CBSNews,CBSNews
172,-0.07008034682080924,0.7934393063583814,0.12748554913294796,0.07908670520231213,Tue Sep 11 23:30:01 +0000 2018,"President Trump postpones planned trip to Ireland, where he was expected to face widespread protests… https://t.co/CvXzURD0re",172,@CBSNews,CBSNews
173,-0.06512298850574713,0.7926206896551724,0.12675287356321838,0.08063793103448275,Tue Sep 11 23:10:28 +0000 2018,PROTECT YOUR PETS: Nine important tips for keeping your furry family members safe ahead of Hurricane Florence… https://t.co/lsfwcgte9y,173,@CBSNews,CBSNews
174,-0.06747485714285714,0.7911999999999999,0.12758285714285714,0.08122857142857141,Tue Sep 11 23:04:55 +0000 2018,A New Jersey couple is in legal jeopardy after their good news story turned into a criminal investigation.… https://t.co/EpWldM4yjH,174,@CBSNews,CBSNews
175,-0.0630596590909091,0.7906079545454545,0.1271534090909091,0.08225568181818183,Tue Sep 11 23:00:17 +0000 2018,"RT @CBSEveningNews: Facial recognition technology used at some TSA airport checkpoints has been touted as a success by security officials,…",175,@CBSNews,CBSNews
176,-0.06729435028248588,0.7900790960451977,0.12814689265536724,0.08179096045197741,Tue Sep 11 22:59:08 +0000 2018,"REMEMBERING 9/11: The nearly 3,000 people killed in the New York, Washington, D.C., and Shanksville, PA attacks are… https://t.co/FmwfJq6Z6e",176,@CBSNews,CBSNews
177,-0.07207696629213484,0.7891516853932584,0.12953370786516855,0.08133146067415731,Tue Sep 11 22:59:00 +0000 2018,"RT @CBSEveningNews: More than 2,200 American troops have been killed and over 31,000 Afghans have died since the war in Afghanistan began i…",177,@CBSNews,CBSNews
178,-0.07320055865921787,0.7897988826815642,0.12934078212290503,0.08087709497206703,Tue Sep 11 22:54:09 +0000 2018,"RT @CBSEveningNews: North Carolina’s governor warned residents on Tuesday not to ""bet your life on riding out a monster"" as Hurricane Flore…",178,@CBSNews,CBSNews
179,-0.07127611111111111,0.789611111111111,0.12916666666666668,0.08124444444444445,Tue Sep 11 22:49:47 +0000 2018,"As Hurricane Florence bears down, one of South Carolina's largest counties has no shelters strong enough for it… https://t.co/ubvK8pkp6k",179,@CBSNews,CBSNews
180,-0.07088232044198896,0.7907734806629834,0.12845303867403318,0.08079558011049724,Wed Sep 12 03:24:04 +0000 2018,White House prepares executive order to sanction those meddling in U.S. elections https://t.co/MvCQENt95f https://t.co/yjFFrdeMOH,180,@CBSNews,CBSNews
181,-0.07211923076923077,0.7911758241758242,0.1284945054945055,0.08035164835164836,Wed Sep 12 03:18:04 +0000 2018,"Indictment likely for couple accused of taking donations from homeless man, lawyer says https://t.co/hIE7kiTl1U https://t.co/vY3CusUVRh",181,@CBSNews,CBSNews
182,-0.07500054644808744,0.7909016393442624,0.12920765027322406,0.07991256830601093,Wed Sep 12 03:03:04 +0000 2018,"Georgia university cuts ties with Nike over Kaepernick ad; says he's ""mocking our troops"" https://t.co/IUgZMLh6RG https://t.co/BuhTi3ss4j",182,@CBSNews,CBSNews
183,-0.07164565217391304,0.7898695652173913,0.12907065217391306,0.08108152173913044,Wed Sep 12 02:25:28 +0000 2018,Proactive response by Dallas leaders helps stymie large-scale protests over man's shooting death… https://t.co/32jncbChmg,183,@CBSNews,CBSNews
184,-0.07125837837837838,0.7910054054054053,0.12837297297297298,0.08064324324324325,Wed Sep 12 02:04:54 +0000 2018,"“It was a reminder that even in the era of Trump, there are other forces at work,” says Michael Graham on Chris Pap… https://t.co/eSH9hOY87O",184,@CBSNews,CBSNews
185,-0.06644516129032259,0.7904623655913977,0.12768279569892474,0.08187634408602151,Wed Sep 12 01:43:43 +0000 2018,Molly Kelly wins the NH Democratic nomination for governor. She will face Republican incumbent Gov. Chris Sununu in… https://t.co/vvGGUbZNy2,185,@CBSNews,CBSNews
186,-0.06857540106951872,0.7894812834224598,0.12841176470588234,0.08212299465240643,Wed Sep 12 01:39:39 +0000 2018,NEVER FORGET: Visitors of the 9/11 memorial in New York City honored the victims of the attacks by lining the edges… https://t.co/uGTGzpzSLs,186,@CBSNews,CBSNews
187,-0.07274840425531916,0.788718085106383,0.12961170212765957,0.08168617021276596,Wed Sep 12 01:20:19 +0000 2018,"HEARTLESS: A gas station clerk collapsed from a medical issue, and three thieves robbed the store as he lay on the… https://t.co/WaItomxwTz",187,@CBSNews,CBSNews
188,-0.07236349206349206,0.7898359788359788,0.12892592592592592,0.08125396825396826,Wed Sep 12 00:59:49 +0000 2018,North Carolina's wild horses are expected to survive Hurricane Florence https://t.co/9195xsmAH7 https://t.co/QY8SdYVaOV,188,@CBSNews,CBSNews
189,-0.06867263157894737,0.7898631578947367,0.1282473684210526,0.08190526315789474,Wed Sep 12 00:29:46 +0000 2018,FACING JUSTICE: New facial recognition technology in airports is already catching imposters trying to illegally ent… https://t.co/CPvV5c0rwc,189,@CBSNews,CBSNews
190,-0.06563979057591623,0.7899057591623035,0.1275759162303665,0.08253403141361257,Wed Sep 12 00:09:41 +0000 2018,"Heroes of Flight 93 remembered at ""Tower of Voices"" memorial in Pennsylvania https://t.co/4k8fjrRPKI https://t.co/gDb5QVe3Cm",190,@CBSNews,CBSNews
191,-0.062153645833333326,0.7901458333333334,0.12691145833333334,0.08295833333333334,Tue Sep 11 23:47:03 +0000 2018,Polls for the NH primary elections are now closed. Voters chose nominees for an open Congressional seat in one dist… https://t.co/r8fjrWVJhD,191,@CBSNews,CBSNews
192,-0.06324715025906735,0.7905958549222798,0.12689119170984456,0.08252849740932643,Tue Sep 11 23:30:01 +0000 2018,"President Trump postpones planned trip to Ireland, where he was expected to face widespread protests… https://t.co/CvXzURD0re",192,@CBSNews,CBSNews
193,-0.0588360824742268,0.7898762886597938,0.12623711340206187,0.0839020618556701,Tue Sep 11 23:10:28 +0000 2018,PROTECT YOUR PETS: Nine important tips for keeping your furry family members safe ahead of Hurricane Florence… https://t.co/lsfwcgte9y,193,@CBSNews,CBSNews
194,-0.06097897435897436,0.7886153846153846,0.1269846153846154,0.08441538461538461,Tue Sep 11 23:04:55 +0000 2018,A New Jersey couple is in legal jeopardy after their good news story turned into a criminal investigation.… https://t.co/EpWldM4yjH,194,@CBSNews,CBSNews
195,-0.05704744897959184,0.7880969387755101,0.12660204081632653,0.08532142857142856,Tue Sep 11 23:00:17 +0000 2018,"RT @CBSEveningNews: Facial recognition technology used at some TSA airport checkpoints has been touted as a success by security officials,…",195,@CBSNews,CBSNews
196,-0.06088274111675127,0.7876345177664974,0.12749746192893402,0.08488832487309644,Tue Sep 11 22:59:08 +0000 2018,"REMEMBERING 9/11: The nearly 3,000 people killed in the New York, Washington, D.C., and Shanksville, PA attacks are… https://t.co/FmwfJq6Z6e",196,@CBSNews,CBSNews
197,-0.06521464646464646,0.7868131313131312,0.12874747474747475,0.08445959595959596,Tue Sep 11 22:59:00 +0000 2018,"RT @CBSEveningNews: More than 2,200 American troops have been killed and over 31,000 Afghans have died since the war in Afghanistan began i…",197,@CBSNews,CBSNews
198,-0.06625979899497488,0.7874070351758795,0.1285778894472362,0.08403517587939698,Tue Sep 11 22:54:09 +0000 2018,"RT @CBSEveningNews: North Carolina’s governor warned residents on Tuesday not to ""bet your life on riding out a monster"" as Hurricane Flore…",198,@CBSNews,CBSNews
199,-0.0645625,0.7872499999999999,0.128425,0.08435000000000001,Tue Sep 11 22:49:47 +0000 2018,"As Hurricane Florence bears down, one of South Carolina's largest counties has no shelters strong enough for it… https://t.co/ubvK8pkp6k",199,@CBSNews,CBSNews
200,-0.06288208955223881,0.7877910447761194,0.1277860696517413,0.08444776119402986,Wed Sep 12 09:06:42 +0000 2018,"Democratic Rep. Gerry Connolly on President Trump's latest Puerto Rico statement: ""God only knows what he would thi… https://t.co/3nCLi1gaIl",200,@CNN,CNN
201,-0.06257079207920792,0.7888415841584159,0.12715346534653466,0.08402970297029703,Wed Sep 12 08:56:06 +0000 2018,"Women can now be appointed chiefs in South Africa, Namibia, Botswana &amp; Zambia, but not in Lesotho, where activists… https://t.co/O0nERbndPB",201,@CNN,CNN
202,-0.06500837438423646,0.789128078817734,0.1272807881773399,0.08361576354679803,Wed Sep 12 08:51:40 +0000 2018,"Of the 71 countries around the world in which same-sex sexual relations are illegal, more than half are former Brit… https://t.co/VfQRamMy40",202,@CNN,CNN
203,-0.06702647058823528,0.7887107843137254,0.1276421568627451,0.08367156862745098,Wed Sep 12 08:41:05 +0000 2018,The racist Serena cartoon is straight out of 1910 | By Rebecca Wanzo via @CNNOpinion https://t.co/UAounU5hbb https://t.co/8Yxfbto0Ea,203,@CNN,CNN
204,-0.06669951219512195,0.7897414634146341,0.12701951219512195,0.08326341463414634,Wed Sep 12 08:30:21 +0000 2018,Florence's deadly message | By Jill Filipovic via @CNNOpinion https://t.co/yxDa06hZNQ https://t.co/HXPHHqBeuJ,204,@CNN,CNN
205,-0.06483106796116504,0.7901504854368931,0.12640291262135922,0.08347087378640777,Wed Sep 12 08:19:33 +0000 2018,"A pharmaceutical exec defended his company's recent 400% drug price increase, telling the Financial Times his compa… https://t.co/hdLkS5IV3i",205,@CNN,CNN
206,-0.0663623188405797,0.7904492753623188,0.12650724637681163,0.08306763285024155,Wed Sep 12 08:09:05 +0000 2018,Five ways the fight for the Senate majority could turn out | Analysis by @cillizzacnn https://t.co/PmzZQIHsBB https://t.co/vZkbLdKeJb,206,@CNN,CNN
207,-0.06986971153846154,0.7894182692307693,0.1274951923076923,0.08311057692307691,Wed Sep 12 08:01:00 +0000 2018,"""We were sick and tired of being sick and tired!"" In the aftermath of Alabama's Senate special election in December… https://t.co/usC7VXN269",207,@CNN,CNN
208,-0.07073157894736842,0.7893540669856459,0.12752631578947368,0.08314832535885168,Wed Sep 12 07:58:52 +0000 2018,A bid to create a whale sanctuary in the South Atlantic Ocean has been defeated by pro-whaling nations at the Inter… https://t.co/6qBLJRJH9E,208,@CNN,CNN
209,-0.06967428571428572,0.7891571428571429,0.12745238095238096,0.08341904761904763,Wed Sep 12 07:53:51 +0000 2018,"Pluto is most definitely a planet, say some scientists who argue that it should never have been downgraded… https://t.co/u4dCEVz2mQ",209,@CNN,CNN
210,-0.06586018957345972,0.7887725118483412,0.1268483412322275,0.08440758293838864,Wed Sep 12 07:43:18 +0000 2018,"Super Typhoon Mangkhut is currently equivalent to a category 5 Atlantic hurricane, and is expected to strengthen in… https://t.co/GKKwhJyYlg",210,@CNN,CNN
211,-0.0655495283018868,0.7897688679245283,0.12625,0.08400943396226417,Wed Sep 12 07:31:50 +0000 2018,An ancient Egyptian tomb that was discovered in 1940 has been opened to the public for the first time… https://t.co/mZSY5RvzFR,211,@CNN,CNN
